ccdB_K12_t30 ccdB_K12_t60 ccdB_K12_t90 lacZ_K12_t30 lacZ_K12_t60 lacZ_K12_t90 lacZ_MG1063_t0 lacZ_MG1063_t30 lacZ_MG1063_t60 lacZ_MG1063_t90 lacZ_MG1063_120 ccdB_MG1063_t0 ccdB_MG1063_t30 ccdB_MG1063_t60 lacZ_W1863_t30 lacZ_W1863_t60 lacZ_W1863_t90 ccdB_W1872_t0 ccdB_W1872_t30 ccdB_W1872_t60 ccdB_W1872_t90 M9_K_arcA_anaerobic M9_K_oxyR_anaerobic M9_K_soxS_anaerobic fnr_wtAnaerobic cybr_N_log MG1063_uninduced_t0 MG1063_uninduced_t60 norfloxacin_MG1063_t30 norfloxacin_MG1063_t60 norfloxacin_chelator_MG1063_t0 BW25113_uninduced_t30 BW25113_uninduced_t60 BW25113recA_uninduced_t0 BW25113recA_uninduced_t30 BW25113recA_uninduced_t60 ph5.7_anaerobic ph7_anaerobic ph8.5_anaerobic MG1655_t150_aerobic MG1655_t86400_cecum suspension_4hr TG1_pBS_Kan_H_prod TG1_pBS_Kan_Synhox_H_prod rb_del_rpoS_biofilm rb_wt_biofilm rb_del_rpoS_exponential HU_wt_LB_exp HU_wt_LB_trans HU_hupA_LB_trans HU_hupB_LB_exp bform_biofilm_maturation Fp_K12_exp Fp_MG1655_biofilm Fp_MG1655_pBR322_biofilm
b4041 9.0183801651001 8.8904800415039 9.0187397003174 8.995530128479 8.7460498809814 8.8852396011353 9.2503600120544 9.1371650695801 9.1936097145081 9.1188597679138 9.0284404754639 9.2272653579712 9.1102452278137 8.6839447021484 9.1039400100708 8.8692197799683 8.6907596588135 9.1549100875854 8.8873195648193 8.5979499816895 8.8477802276611 8.882009824117 8.9107230504354 8.9851932525635 8.5817133585612 9.2010750770569 9.2136297225952 9.3455295562744 9.3606796264648 9.4341402053833 9.3074998855591 8.8180999755859 8.7928495407104 9.2513103485107 9.1108798980713 8.7774801254272 8.7527637481689 8.7542980194092 8.6477561950684 9.2375702857971 9.09716796875 9.0898704528809 8.7077903747559 8.7171096801758 8.9141200383504 9.1566034952799 8.8362935384115 9.1330847740173 9.1668500900269 9.1868200302124 9.0132303237915 8.7175699869792 8.7919249534607 8.4430799484253 8.3313099543254
b3018 9.1833400726318 9.2236099243164 8.8814401626587 9.1725797653198 8.7536697387695 8.4883899688721 9.4095697402954 9.3725352287292 9.3310451507568 9.1957197189331 9.1199502944946 9.4011149406433 9.3681449890137 9.244665145874 9.0452299118042 8.9456596374512 8.6583003997803 9.1396503448486 9.031590461731 8.4264402389526 8.4747800827026 9.1057996749878 9.3459933598836 9.3756367365519 9.2723099390666 9.0019097328186 9.6400299072266 9.4107103347778 9.3124103546143 9.0468702316284 9.5882902145386 9.3224000930786 9.3657598495483 9.338020324707 9.3114595413208 9.3088998794556 8.9975399017334 9.4760940551758 9.1706300735474 9.2128200531006 8.4332818984985 8.7550497055054 8.2099800109863 8.5674104690552 8.7770268122355 8.0896298090617 9.0444866816203 9.2078847885132 9.0815696716309 9.193320274353 9.1067399978638 8.0299498240153 8.5922999382019 8.4058664639791 8.7795302073161
b1090 9.9127197265625 9.7551097869873 9.2703695297241 9.914270401001 9.6821298599243 9.6209297180176 10.268149852753 9.766254901886 9.3050098419189 9.1459550857544 8.9082098007202 10.166850090027 10.369450092316 11.044250011444 9.7800397872925 9.1677398681641 9.0847396850586 10.04109954834 9.7540397644043 9.7296304702759 9.7977695465088 9.6054099400838 9.6557267506917 9.6425536473592 9.6726964314779 9.2002949714661 9.7898101806641 9.486909866333 9.7709503173828 9.8842601776123 9.8966398239136 9.8830404281616 9.0641498565674 10.230999946594 9.7609596252441 9.6355199813843 9.4480442047119 9.990645980835 10.164519882202 9.7206649780273 7.9808539390564 9.344409942627 7.4994897842407 8.7319602966309 9.2980699539185 8.0316133499146 9.3425598144531 9.315945148468 8.9300298690796 9.0912704467773 9.2166404724121 9.0070734024048 8.4624102115631 8.9564166069031 9.1448132197062
b4235 9.5263700485229 9.3833999633789 9.3986902236938 9.4818801879883 9.0379800796509 8.8088598251343 9.137825012207 9.1855096817017 9.230110168457 9.3078050613403 9.5091495513916 9.2456398010254 9.1776547431946 8.8077101707458 9.2438402175903 9.3665199279785 9.3642702102661 9.5562696456909 9.3834495544434 9.1557998657227 9.1080703735352 9.4795134862264 9.4254967371623 9.428750038147 9.0314102172852 9.0655798912048 9.1519603729248 9.2827501296997 9.3185396194458 9.1448202133179 9.4077196121216 9.6524095535278 9.8372201919556 9.0328397750854 9.2389001846313 9.3017702102661 9.5224740982056 9.1922439575195 9.4443920135498 9.2135500907898 9.2712858200073 8.9806098937988 8.492730140686 7.5662698745728 9.1937767664591 8.8041833241781 9.4569501876831 9.4832696914673 9.3977699279785 9.3532104492188 9.3980903625488 8.9253266652425 8.9860200881958 8.9347400665283 9.0650866826375
b2259 9.9091796875 10.198800086975 9.6407299041748 10.105999946594 8.833869934082 8.4712696075439 9.7260150909424 9.3093347549438 9.1346101760864 9.5617451667786 9.3347902297974 9.6987648010254 9.0751252174377 9.0774402618408 9.8116102218628 9.6864700317383 9.9295301437378 9.7524499893188 9.0811500549316 9.1171398162842 8.7371301651001 9.2501799265544 9.0777400334676 9.4617567062378 9.2464901606242 8.3290400505066 9.4190998077393 9.9735097885132 9.3877296447754 9.3095197677612 9.2695598602295 9.8685703277588 10.947099685669 9.7723703384399 8.91565990448 9.6824903488159 9.1531499862671 9.8327619552612 9.3686199188232 9.628809928894 8.7291158676147 9.9222402572632 7.8996300697327 8.348090171814 8.2753070195516 8.2975001335144 9.0657466252645 9.6536545753479 9.9204702377319 9.9294700622559 9.9799003601074 8.0824831326803 8.5010547637939 8.2150367101034 8.4160264333089
b1768 8.8120498657227 8.4995698928833 8.0620203018188 8.7632598876953 8.1692399978638 8.1911096572876 8.9614548683167 8.5944647789001 8.5095400810242 8.1522150039673 8.2353801727295 8.8647651672363 8.8352546691895 8.2506899833679 9.0059995651245 8.6482200622559 7.76535987854 8.7680797576904 8.6801204681396 8.1102104187012 7.7216601371765 9.0228700637817 9.3314698537191 9.2501163482666 8.8652935028076 9.1666302680969 8.9652795791626 8.5710201263428 8.7130298614502 8.2405595779419 8.8196897506714 8.5956401824951 8.0675096511841 8.8477802276611 8.7018404006958 8.5573101043701 8.5396598815918 9.1237339019775 9.2995180130005 9.2019248008728 8.6739320755005 8.4687900543213 7.6646699905396 7.7476201057434 8.6783002217611 8.1121066411336 9.4399868647257 8.489049911499 8.3371095657349 8.4251899719238 8.3535003662109 8.2886266708374 8.1970498561859 8.3105098406474 8.1748598416646
b0931 8.5666103363037 8.651029586792 9.1418199539185 8.6859102249146 8.707010269165 9.1412000656128 8.806049823761 9.1874799728394 9.0358648300171 8.9585251808167 8.9775800704956 8.8896102905273 9.089250087738 9.1490597724915 9.2722396850586 9.1185302734375 8.158390045166 9.4798002243042 9.2166900634766 8.5877704620361 8.3556604385376 9.6452134450277 9.8815167744954 9.7864764531453 9.3485199610392 9.8909349441528 8.8654098510742 9.0349798202515 9.0263204574585 8.6650896072388 9.4235897064209 8.9088897705078 8.5021696090698 8.7691602706909 8.8037099838257 8.0826597213745 8.3809938430786 8.6122037887573 8.454524230957 8.896164894104 8.3373580932617 7.9068398475647 7.9303698539734 8.3118801116943 9.6376930872599 8.1894397735596 9.3325033187866 8.3660650253296 8.4730100631714 8.2380304336548 8.4163999557495 10.24099000295 8.754310131073 9.0253636042277 9.413360118866
b3164 11.370599746704 11.063199996948 11.044300079346 10.998100280762 10.324199676514 10.175800323486 11.463650226593 11.072350025177 11.046249866486 11.272399902344 11.367099761963 11.397949695587 11.270499706268 11.499400138855 11.038200378418 10.908499717712 10.843999862671 11.086400032043 10.77560043335 10.322799682617 10.392900466919 10.954466501872 11.119733492533 11.239766756694 11.025766372681 11.008550167084 11.568200111389 11.32590007782 11.397800445557 11.386400222778 11.369199752808 10.917099952698 10.99199962616 11.788499832153 11.003100395203 11.021699905396 10.701280021667 11.274179840088 10.997620010376 10.754050254822 10.187323951721 10.612600326538 10.346899986267 10.111800193787 10.770866711934 9.9360834757487 10.86926651001 11.303450107574 11.346300125122 11.36429977417 11.705300331116 10.7208665212 9.3724799156189 10.080853462219 10.95209312439
b1603 10.37230014801 9.9294900894165 9.7574501037598 9.604700088501 8.8664102554321 8.5749702453613 9.9116153717041 9.6097598075867 9.7000398635864 9.7181849479675 9.9008903503418 9.7762851715088 9.2872653007507 8.8207297325134 10.042099952698 10.069600105286 9.3289699554443 10.258199691772 9.5242300033569 9.3117904663086 8.8550500869751 11.845100084941 12.089833259583 12.190400123596 11.616299947103 11.871449947357 9.8925504684448 9.8088102340698 9.6570701599121 9.3259401321411 9.806360244751 10.181799888611 10.079400062561 9.3398103713989 9.7968997955322 9.9400196075439 10.318020057678 10.817980003357 11.185820198059 11.056250095367 10.152724075317 10.433400154114 9.8048696517944 9.4488401412964 11.157066663106 9.9835532506307 11.891933123271 9.6977300643921 10.086199760437 10.092800140381 9.9220399856567 9.5721699396769 9.4785447120667 9.5856701533 10.198006629944
b1602 9.1404600143433 8.9477500915527 8.7989196777344 8.531909942627 8.5451002120972 8.2964496612549 8.7533349990845 8.5008201599121 8.6660599708557 8.5869998931885 8.7021703720093 8.6522197723389 8.271824836731 8.2304148674011 8.960129737854 8.8666400909424 8.4097499847412 9.0245504379272 8.5365800857544 8.5478096008301 8.4343204498291 10.554366747538 10.97013314565 11.122599919637 10.520066579183 11.2202501297 8.7850904464722 8.9146699905396 8.650710105896 8.5138597488403 8.7289199829102 9.0884399414062 8.6624698638916 8.5899000167847 8.7252998352051 8.9807596206665 8.7342962265015 9.1638940811157 9.326508140564 9.4233250617981 9.0564081192017 9.069450378418 8.8759002685547 8.6944799423218 10.173000017802 9.2787501017253 10.580666859945 9.1026549339294 9.3940801620483 9.6163501739502 9.4932098388672 10.785033226013 8.4807550907135 8.1332832972209 8.9226032892863
b0751 7.8670802116394 7.6478900909424 7.9564199447632 7.5878801345825 8.1053800582886 8.8362598419189 7.3901300430298 7.5149250030518 7.5061399936676 7.5762550830841 7.9189100265503 7.3404350280762 7.2576248645782 7.377140045166 7.7455701828003 7.8968501091003 7.6981401443481 7.8291401863098 7.3968501091003 7.4038500785828 7.5212597846985 10.333799997965 10.001583417257 9.6315333048503 9.3680200576782 10.130549907684 7.4251399040222 7.6051502227783 7.4587798118591 7.498899936676 7.4305701255798 8.4710302352905 8.7422504425049 7.5776801109314 7.760950088501 8.0478000640869 8.3699722290039 7.9015140533447 8.1932220458984 7.803169965744 7.9266001701355 8.4336500167847 7.4822797775269 7.6824398040771 10.408866882324 8.612203280131 9.4568634033203 7.6772050857544 7.9736299514771 7.8546600341797 7.9937901496887 11.408466657003 8.8458151817322 9.7822631200155 10.267199834188
b3863 9.7289304733276 9.5345802307129 9.5096302032471 9.5937004089355 9.4586400985718 9.3205499649048 9.3685998916626 9.1631102561951 9.1997599601746 9.2210450172424 9.3390998840332 9.3208303451538 9.1533799171448 8.7855896949768 9.2128200531006 9.4827899932861 9.177209854126 9.6271495819092 9.4878101348877 9.2374000549316 9.0811901092529 8.9012931187948 9.2013034820557 9.2082637151082 8.9665298461914 9.1569652557373 9.5426797866821 9.4055500030518 9.5546598434448 9.4955701828003 9.4125204086304 9.4957895278931 9.8127098083496 9.4882497787476 9.5417098999023 9.5583801269531 9.3387338638306 9.3906019210815 9.2471858978271 9.5136547088623 9.1971139907837 9.1567897796631 8.43577003479 8.5683498382568 9.0096766153971 8.9914035797119 9.551066716512 9.7077751159668 9.9852104187012 9.8107500076294 9.7598104476929 8.239343325297 8.5658249855042 8.235650062561 8.5650102297465
b0060 8.4601602554321 8.6479501724243 8.4270496368408 9.6164598464966 8.8655595779419 8.8056001663208 7.6961450576782 8.3129000663757 7.996190071106 8.2082047462463 8.0333995819092 7.7002599239349 8.4707398414612 8.5453147888184 8.5024404525757 8.4772396087646 7.4141402244568 7.9870200157166 9.419340133667 9.2117595672607 8.7773895263672 7.7823398907979 7.7245001792908 7.7598667144775 8.2902733484904 7.7497351169586 7.8967299461365 7.984769821167 7.9842700958252 8.2039499282837 7.9993000030518 8.0340900421143 8.1068801879883 8.0973300933838 7.948579788208 8.0457201004028 8.440345954895 8.143090057373 8.1655080795288 7.8916900157928 8.0462259292603 8.1798496246338 8.3080997467041 8.6764802932739 8.2367467880249 8.3088235855103 8.2932033538818 7.8367450237274 8.0992698669434 7.6651301383972 8.0839595794678 8.2208264668783 8.7477400302887 9.1012900670369 9.0242500305176
b1126 9.5932102203369 9.4362497329712 9.5167999267578 9.4809703826904 8.8107500076294 9.0924501419067 9.919529914856 9.6730451583862 9.520724773407 8.9957599639893 9.0178699493408 9.9606699943542 9.8361148834229 9.4982299804688 9.8186798095703 9.4876899719238 8.5813102722168 9.9230098724365 9.4189300537109 8.5395498275757 8.40159034729 9.106663386027 9.6387233734131 9.5873734156291 9.7769200007121 10.106149673462 9.7481603622437 9.4802799224854 9.6672096252441 9.3034000396729 9.8909797668457 8.980580329895 7.9812297821045 9.7503004074097 9.2621402740479 8.5613098144531 8.7397880554199 9.4184259414673 9.371928024292 8.9276099205017 7.9382181167603 8.2888298034668 7.8419399261475 8.4469804763794 9.2381699879964 8.3799203236898 8.9817199707031 8.9323496818542 7.9666199684143 8.4085702896118 8.6260499954224 9.1273301442464 8.6909852027893 8.4445333480835 9.1652669906616
b1125 8.4453096389771 8.0318098068237 8.102499961853 8.4142398834229 7.5630202293396 7.8374500274658 8.8546800613403 8.2421350479126 7.8421349525452 7.5850100517273 7.1756601333618 8.7973947525024 8.5302495956421 8.2138347625732 8.5269603729248 7.9311900138855 7.0152897834778 8.4575099945068 7.9771599769592 7.4357800483704 7.3695597648621 7.9473431905111 8.4583196640015 8.3124100367228 8.4021333058675 8.9812798500061 8.5373201370239 8.1986799240112 8.2087898254395 7.8776001930237 8.3877296447754 7.5923500061035 6.4890098571777 8.4248504638672 7.6373300552368 7.3461298942566 7.5735239982605 8.2033940315247 8.3356700897217 7.7225098609924 6.9039441108704 7.2436699867249 6.6090598106384 7.3013501167297 8.3230199813843 7.3052233060201 7.6963500976562 7.848295211792 6.8770599365234 7.4709801673889 7.7486600875854 8.7171236673991 7.4889199733734 7.4609966278076 7.9398598670959
b1124 10.680899620056 10.068099975586 9.8880195617676 10.615400314331 9.8435697555542 10.092800140381 10.758599758148 9.9249200820923 9.6571950912476 9.31223487854 9.0821104049683 10.565400123596 10.387400150299 10.276750087738 10.310500144958 9.8309602737427 9.1947498321533 10.021599769592 9.5812301635742 9.6062498092651 9.2390203475952 9.8690099716187 10.174233118693 10.079703330994 10.388399759928 10.415199756622 10.622599601746 10.053099632263 10.390199661255 9.8688898086548 10.134099960327 9.9324502944946 8.9750204086304 10.250100135803 9.6624898910522 9.5425796508789 9.6770818710327 10.176754188538 10.657959938049 9.8439650535583 8.7159860610962 9.2332897186279 8.1072998046875 8.634819984436 9.7142066955566 8.9407265981038 9.926033337911 9.6969299316406 8.6181001663208 8.898099899292 9.3065500259399 9.1348066329956 8.857264995575 9.0077600479126 9.9583702087402
b1123 10.558199882507 9.7334098815918 9.7009601593018 10.595499992371 10.299699783325 10.161199569702 10.309849739075 10.254899978638 10.159749984741 9.802384853363 9.3654098510742 10.184600353241 10.414100170135 10.660700321198 10.282699584961 10.648400306702 9.8455801010132 10.277700424194 10.381799697876 10.607899665833 10.066900253296 10.194300015767 10.582433064779 10.597733179728 10.342866579692 10.751450061798 10.540900230408 10.363499641418 10.493100166321 10.673899650574 10.351300239563 10.157699584961 9.6112499237061 9.721360206604 9.9705495834351 9.8452596664429 9.3395580291748 10.006830024719 10.501439857483 10.28569984436 9.0080560684204 9.6747798919678 8.2501802444458 9.0167598724365 9.9104000727336 9.2985699971517 10.338610331217 10.002514839172 10.104999542236 9.9098300933838 9.6096096038818 9.5298900604248 9.0826649665833 8.5447066624959 8.9636133511861
b0692 6.6709098815918 6.6504898071289 6.7968101501465 6.693069934845 6.7208499908447 7.0326800346375 6.2314400672913 6.3154652118683 6.3322050571442 6.2933847904205 6.4321599006653 6.2736101150513 6.3740148544312 6.4979450702667 6.5987701416016 6.708740234375 6.5725598335266 6.6572399139404 6.2731900215149 6.3661298751831 6.5002899169922 6.6881966590881 6.7985432942708 6.6997332572937 6.641659895579 6.6947050094604 6.6205801963806 6.5476899147034 6.1680798530579 6.5641498565674 6.2247099876404 6.1603698730469 6.3780298233032 6.6008400917053 6.4302201271057 6.4006400108337 6.5827680587769 6.5313220024109 6.5025560379028 6.5338099002838 7.2527879714966 6.407320022583 6.8069500923157 7.0329999923706 6.7463798522949 6.8138899803162 6.8862533569336 6.6825699806213 6.8283500671387 6.796510219574 6.9252800941467 7.3109432856242 7.2906048297882 7.0663501421611 6.9143500328064
b0854 8.0727195739746 7.9929099082947 8.2651195526123 8.0786104202271 8.2988996505737 8.3024301528931 7.8048450946808 7.8519101142883 7.8734550476074 7.7625598907471 7.8175301551819 7.7242398262024 7.919105052948 7.9265451431274 8.0378198623657 8.0268602371216 7.7134099006653 7.8944702148438 7.7251100540161 8.1159000396729 8.0162601470947 10.707200050354 9.8444067637126 9.7491970062256 8.958976427714 8.8534746170044 7.7938499450684 7.9043397903442 7.9613399505615 7.974949836731 7.5685601234436 7.718150138855 7.8851900100708 8.0846500396729 8.1182899475098 8.2805595397949 8.0101359367371 7.9917038917542 8.0758460044861 7.9133551120758 8.2962560653687 8.6586904525757 7.8634700775146 8.1998701095581 8.521829922994 8.62131690979 9.4919033050537 7.9663200378418 8.1968002319336 7.8631601333618 8.1715402603149 8.5779800415039 8.3030302524567 8.2160364786784 8.3489402135213
b0855 7.7385201454163 7.6343197822571 7.7079901695251 7.6768999099731 7.9020800590515 8.0354700088501 7.4159350395203 7.4085149765015 7.4599101543427 7.4261050224304 7.4590802192688 7.3249399662018 7.5003001689911 7.6084299087524 7.582170009613 7.4861898422241 7.4632301330566 7.5123801231384 7.3176999092102 7.4696698188782 7.573009967804 9.0817632675171 8.3097200393677 8.3581234614054 8.0895802179972 8.0527698993683 7.2782001495361 7.5147099494934 7.374499797821 7.5377898216248 7.4151601791382 7.2828397750854 7.2651801109314 7.4483299255371 7.445240020752 7.5471000671387 7.5329379081726 7.4774520874023 7.511895942688 7.4440898895264 7.7987560272217 7.7788500785828 7.2428598403931 7.8345198631287 7.9609667460124 8.4570668538411 8.1659933725993 7.7165348529816 7.8221697807312 7.6905899047852 7.8113698959351 8.0209132830302 7.5426299571991 7.388490041097 7.8045034408569
b0856 7.7192001342773 7.6964302062988 8.0152797698975 7.6959300041199 7.9553999900818 7.9148797988892 7.380774974823 7.388689994812 7.383040189743 7.3259551525116 7.5956702232361 7.3331949710846 7.5506098270416 7.6338949203491 7.5472798347473 7.4946298599243 7.0366101264954 7.5910801887512 7.0644302368164 7.5284199714661 7.429979801178 8.6278864542643 8.1581865946452 8.175279935201 8.2171433766683 8.0105748176575 7.4362998008728 7.568699836731 7.4888100624084 7.6174302101135 7.5977997779846 7.6087999343872 7.4489798545837 7.4695301055908 7.4264001846313 7.4668598175049 7.757213973999 7.6005599975586 7.58875207901 7.7058801651001 8.1468298912048 7.8419699668884 7.3825798034668 7.5808901786804 7.9346100489299 8.3363399505615 8.067040125529 7.4079549312592 7.7451601028442 7.4053602218628 7.7018299102783 8.1096898714701 7.6091299057007 7.6505899429321 7.9013934135437
b0857 7.8717799186707 7.7443699836731 7.8545699119568 7.7328400611877 7.8405799865723 8.121509552002 7.5671000480652 7.6480751037598 7.6528599262238 7.6045250892639 7.7576398849487 7.5387649536133 7.5436899662018 7.6666951179504 7.6702399253845 7.6957201957703 7.487979888916 7.6433901786804 7.4396300315857 7.5152997970581 7.609010219574 8.4869832992554 7.9793631235758 8.0946499506632 8.389630317688 8.1470704078674 7.5951399803162 7.6920599937439 7.5255498886108 7.6673798561096 7.6372399330139 7.7042698860168 7.4971098899841 7.5951800346375 7.5966701507568 7.6261200904846 7.6193999290466 7.6550120353699 7.8547921180725 7.7880148887634 8.2308159828186 7.7865500450134 7.677209854126 7.804790019989 8.0882266362508 8.3971366882324 8.0272099177043 7.6407601833344 7.7412800788879 7.5492000579834 7.9218301773071 8.12078332901 8.2689349651337 8.0198499361674 8.3046766916911
